ts,open,high,low,close,vol,ema9,ema21,long,signal
2020-01-02 03:50:00,7134.2,7141.12,7124.4,7136.2,210.903974,7148.958052501202,7159.721021614792,False,0
2020-01-02 03:55:00,7136.2,7136.2,7120.37,7129.61,290.924907,7145.0884420009625,7156.983656013447,False,0
2020-01-02 04:00:00,7129.25,7153.65,7116.7,7153.6,348.722568,7146.790753600771,7156.676050921315,False,0
2020-01-02 04:05:00,7152.59,7156.08,7140.5,7149.07,105.41046,7147.2466028806175,7155.98459174665,False,0
2020-01-02 04:10:00,7150.0,7155.94,7145.26,7149.9,75.572693,7147.777282304494,7155.431447042409,False,0
2020-01-02 04:15:00,7149.44,7161.0,7149.18,7153.35,147.348889,7148.891825843596,7155.242224584008,False,0
2020-01-02 04:20:00,7153.35,7159.65,7150.06,7150.79,86.237541,7149.271460674878,7154.837476894552,False,0
2020-01-02 04:25:00,7150.54,7157.92,7144.9,7145.01,72.893857,7148.419168539903,7153.944069904139,False,0
2020-01-02 04:30:00,7145.01,7145.75,7130.46,7143.42,89.077292,7147.419334831923,7152.987336276489,False,0
2020-01-02 04:35:00,7142.38,7145.01,7137.43,7144.22,47.537893,7146.779467865539,7152.190305705899,False,0
2020-01-02 04:40:00,7144.22,7155.65,7141.93,7147.11,91.967658,7146.8455742924325,7151.728459732634,False,0
2020-01-02 04:45:00,7147.11,7147.11,7137.72,7143.38,81.988906,7146.152459433947,7150.969508847849,False,0
2020-01-02 04:50:00,7143.34,7146.65,7142.0,7146.65,53.318192,7146.251967547158,7150.576826225318,False,0
2020-01-02 04:55:00,7146.65,7153.73,7140.07,7142.21,52.371928,7145.443574037727,7149.81620565938,False,0
2020-01-02 05:00:00,7142.61,7144.5,7135.49,7137.02,77.062288,7143.758859230182,7148.6529142357995,False,0
2020-01-02 05:05:00,7137.02,7140.24,7135.4,7139.21,52.40209,7142.849087384146,7147.79446748709,False,0
2020-01-02 05:10:00,7139.98,7148.6,7139.02,7143.8,37.328167,7143.039269907317,7147.431334079172,False,0
2020-01-02 05:15:00,7143.8,7152.05,7143.46,7151.17,55.574166,7144.665415925854,7147.771212799247,False,0
2020-01-02 05:20:00,7151.14,7151.69,7138.01,7139.06,44.973099,7143.544332740684,7146.979284362952,False,0
2020-01-02 05:25:00,7139.06,7144.25,7137.04,7140.62,38.838809,7142.959466192548,7146.401167602684,False,0
2020-01-02 05:30:00,7141.61,7148.0,7141.57,7148.0,30.792015,7143.967572954039,7146.54651600244,False,0
2020-01-02 05:35:00,7147.98,7148.92,7142.09,7147.43,13.577826,7144.660058363231,7146.626832729491,False,0
2020-01-02 05:40:00,7147.37,7148.67,7138.31,7139.24,38.618683,7143.576046690585,7145.955302481355,False,0
2020-01-02 05:45:00,7139.26,7143.69,7131.72,7136.84,50.103406,7142.228837352469,7145.126638619414,False,0
2020-01-02 05:50:00,7137.09,7137.73,7126.93,7130.27,75.416695,7139.837069881975,7143.776035108558,False,0
2020-01-02 05:55:00,7130.26,7139.99,7130.05,7138.93,54.821746,7139.655655905581,7143.335486462325,False,0
2020-01-02 06:00:00,7138.93,7143.59,7135.0,7143.36,55.519094,7140.396524724465,7143.33771496575,False,0
2020-01-02 06:05:00,7143.61,7144.98,7137.69,7139.08,59.393787,7140.133219779572,7142.950649968863,False,0
2020-01-02 06:10:00,7139.01,7140.34,7136.14,7138.9,39.417214,7139.886575823658,7142.582409062603,False,0
2020-01-02 06:15:00,7138.9,7143.14,7138.5,7143.04,64.26516,7140.517260658927,7142.624008238729,False,0
2020-01-02 06:20:00,7143.12,7144.79,7140.13,7142.24,36.062248,7140.861808527142,7142.589098398845,False,0
2020-01-02 06:25:00,7142.24,7149.0,7142.24,7146.58,78.041616,7142.005446821714,7142.951907635313,False,0
2020-01-02 06:30:00,7145.96,7149.02,7143.1,7144.52,38.897643,7142.508357457372,7143.0944614866485,False,0
2020-01-02 06:35:00,7144.28,7145.01,7140.0,7143.9,56.907725,7142.786685965898,7143.167692260589,False,0
2020-01-02 06:40:00,7143.87,7144.51,7136.41,7136.81,46.967876,7141.591348772718,7142.589720236899,False,0
2020-01-02 06:45:00,7136.42,7139.14,7130.63,7138.4,66.171726,7140.953079018175,7142.208836578999,False,0
2020-01-02 06:50:00,7139.11,7139.13,7125.49,7125.5,58.072843,7137.862463214541,7140.6898514354525,False,0
2020-01-02 06:55:00,7125.49,7137.73,7121.43,7135.97,87.883733,7137.483970571634,7140.260774032229,False,0
2020-01-02 07:00:00,7136.04,7140.63,7131.31,7131.31,49.746498,7136.249176457308,7139.447067302026,False,0
2020-01-02 07:05:00,7131.81,7131.81,7121.01,7126.62,110.30674,7134.3233411658475,7138.280970274568,False,0
2020-01-02 07:10:00,7126.62,7132.17,7124.13,7125.26,82.992313,7132.510672932678,7137.097245704153,False,0
2020-01-02 07:15:00,7125.26,7126.3,7111.36,7123.19,405.853742,7130.646538346143,7135.832950640138,False,0
2020-01-02 07:20:00,7123.04,7123.29,7107.0,7116.31,150.441728,7127.779230676915,7134.0581369455795,False,0
2020-01-02 07:25:00,7115.62,7121.85,7110.59,7111.58,89.197805,7124.539384541532,7132.014669950527,False,0
2020-01-02 07:30:00,7111.56,7128.05,7105.0,7126.71,154.14922,7124.973507633225,7131.532427227751,False,0
2020-01-02 07:35:00,7126.7,7128.93,7118.75,7119.4,74.466819,7123.858806106581,7130.429479297955,False,0
2020-01-02 07:40:00,7119.4,7124.47,7109.14,7121.65,94.885438,7123.417044885266,7129.631344816323,False,0
2020-01-02 07:45:00,7121.69,7125.0,7115.0,7115.09,176.90625,7121.751635908213,7128.309404378475,False,0
2020-01-02 07:50:00,7115.05,7119.84,7115.0,7115.28,71.662683,7120.457308726571,7127.12491307134,False,0
2020-01-02 07:55:00,7115.32,7119.9,7108.0,7110.57,87.794587,7118.479846981258,7125.619920973946,False,0
2020-01-02 08:00:00,7110.98,7125.0,7109.11,7124.69,122.612937,7119.721877585007,7125.535382703587,False,0
2020-01-02 08:05:00,7124.69,7137.5,7122.72,7131.48,126.818964,7122.073502068006,7126.075802457805,False,0
2020-01-02 08:10:00,7131.36,7142.48,7128.31,7136.92,120.490034,7125.042801654405,7127.061638598005,False,0
2020-01-02 08:15:00,7136.92,7145.0,7136.91,7138.3,70.319481,7127.694241323524,7128.083307816367,False,0
2020-01-02 08:20:00,7139.0,7139.51,7135.03,7137.44,102.756512,7129.64339305882,7128.933916196697,True,1
2020-01-02 08:25:00,7137.56,7138.94,7130.53,7130.92,54.055961,7129.898714447057,7129.114469269724,True,0
2020-01-02 08:30:00,7131.5,7137.53,7130.0,7136.49,41.289763,7131.216971557646,7129.784972063386,True,0
2020-01-02 08:35:00,7137.41,7154.17,7136.64,7145.05,92.374622,7133.983577246117,7131.172701875806,True,0
2020-01-02 08:40:00,7146.01,7150.92,7142.07,7146.01,82.898299,7136.388861796894,7132.521547159823,True,0
2020-01-02 08:45:00,7146.49,7148.56,7142.71,7147.87,69.392263,7138.685089437517,7133.916861054385,True,0
2020-01-02 08:50:00,7148.38,7157.48,7143.16,7153.49,146.799051,7141.646071550014,7135.696237322168,True,0
2020-01-02 08:55:00,7154.47,7154.47,7148.5,7154.36,85.017241,7144.188857240012,7137.3929430201515,True,0
2020-01-02 09:00:00,7153.57,7153.57,7146.3,7149.98,83.376845,7145.34708579201,7138.53722092741,True,0
2020-01-02 09:05:00,7149.99,7151.82,7141.8,7147.52,68.494199,7145.781668633608,7139.353837206736,True,0
2020-01-02 09:10:00,7147.63,7148.5,7143.0,7147.4,85.15657,7146.105334906886,7140.0853065515785,True,0
2020-01-02 09:15:00,7148.47,7154.16,7147.45,7150.79,77.381481,7147.04226792551,7141.058460501435,True,0
2020-01-02 09:20:00,7150.19,7153.09,7146.89,7149.4,49.359802,7147.513814340408,7141.8167822740315,True,0
2020-01-02 09:25:00,7150.26,7150.26,7139.6,7145.17,48.195167,7147.045051472327,7142.12162024912,True,0
2020-01-02 09:30:00,7145.35,7145.45,7135.36,7140.0,82.535042,7145.636041177862,7141.928745681017,True,0
2020-01-02 09:35:00,7140.0,7150.33,7140.0,7145.43,86.858232,7145.594832942291,7142.247041528197,True,0
2020-01-02 09:40:00,7145.45,7152.04,7145.22,7146.86,52.829722,7145.8478663538335,7142.66640138927,True,0
2020-01-02 09:45:00,7146.15,7152.52,7145.23,7150.62,41.228958,7146.802293083067,7143.389455808427,True,0
2020-01-02 09:50:00,7150.11,7157.17,7149.77,7155.98,55.437122,7148.637834466454,7144.534050734933,True,0
2020-01-02 09:55:00,7156.7,7165.0,7153.65,7162.01,109.148188,7151.312267573163,7146.122773395393,True,0
2020-01-02 10:00:00,7162.18,7167.03,7158.61,7163.71,150.596293,7153.791814058531,7147.72161217763,True,0
2020-01-02 10:05:00,7163.71,7165.5,7158.04,7159.78,72.333067,7154.989451246825,7148.817829252391,True,0
2020-01-02 10:10:00,7159.96,7176.77,7159.68,7167.06,278.629549,7157.403560997461,7150.476208411264,True,0
2020-01-02 10:15:00,7167.13,7169.69,7160.03,7164.47,98.872294,7158.816848797969,7151.748371282967,True,0
2020-01-02 10:20:00,7164.47,7173.84,7163.59,7171.71,134.483011,7161.395479038376,7153.563064802697,True,0
2020-01-02 10:25:00,7172.4,7178.36,7168.94,7177.14,86.435123,7164.544383230701,7155.706422547906,True,0
2020-01-02 10:30:00,7177.24,7180.0,7165.86,7168.46,159.07833,7165.327506584561,7156.865838679914,True,0
2020-01-02 10:35:00,7169.07,7169.07,7162.84,7168.27,156.38663,7165.91600526765,7157.9025806181035,True,0
2020-01-02 10:40:00,7168.25,7168.25,7161.88,7163.11,69.960503,7165.35480421412,7158.375982380094,True,0
2020-01-02 10:45:00,7162.78,7164.44,7153.33,7157.63,92.721326,7163.809843371297,7158.308165800085,True,0
2020-01-02 10:50:00,7157.63,7166.53,7157.29,7165.3,83.411867,7164.107874697038,7158.943787090986,True,0
2020-01-02 10:55:00,7164.94,7166.96,7160.9,7161.83,63.311991,7163.65229975763,7159.206170082714,True,0
2020-01-02 11:00:00,7161.89,7167.76,7160.91,7166.48,46.850397,7164.217839806105,7159.867427347923,True,0
2020-01-02 11:05:00,7166.48,7168.67,7163.3,7164.63,52.932713,7164.300271844885,7160.300388498112,True,0
2020-01-02 11:10:00,7164.63,7164.63,7161.84,7163.31,46.28961,7164.102217475909,7160.573989543737,True,0
2020-01-02 11:15:00,7163.31,7164.62,7154.82,7155.1,62.356852,7162.301773980728,7160.07635413067,True,0
2020-01-02 11:20:00,7154.82,7156.97,7151.0,7153.83,69.869489,7160.607419184584,7159.5085037551535,True,0
2020-01-02 11:25:00,7152.79,7153.81,7145.0,7149.51,137.036187,7158.387935347668,7158.599548868321,False,-1
2020-01-02 11:30:00,7149.58,7151.97,7146.23,7151.76,45.569274,7157.062348278135,7157.977771698474,False,0
2020-01-02 11:35:00,7150.94,7154.79,7149.56,7149.9,47.491781,7155.629878622509,7157.243428816793,False,0
2020-01-02 11:40:00,7149.43,7154.3,7146.11,7151.2,38.690055,7154.743902898007,7156.694026197085,False,0
2020-01-02 11:45:00,7151.14,7153.94,7146.86,7152.44,50.34893,7154.283122318407,7156.307296542804,False,0
2020-01-02 11:50:00,7152.38,7152.99,7145.0,7145.33,63.287927,7152.492497854725,7155.3093604934575,False,0
2020-01-02 11:55:00,7145.61,7145.61,7139.03,7139.79,100.433355,7149.951998283781,7153.898509539506,False,0
2020-01-02 12:00:00,7139.73,7155.58,7139.03,7149.95,77.719728,7149.951598627025,7153.539554126824,False,0
2020-01-02 12:05:00,7149.99,7159.28,7149.99,7159.01,87.08614,7151.763278901621,7154.036867388022,False,0
2020-01-02 12:10:00,7159.18,7163.4,7156.42,7161.15,64.105209,7153.640623121297,7154.683515807293,False,0
2020-01-02 12:15:00,7161.19,7161.2,7155.43,7156.04,148.411067,7154.120498497037,7154.806832552084,False,0
2020-01-02 12:20:00,7156.04,7156.23,7146.37,7152.68,61.365668,7153.83239879763,7154.613484138258,False,0
2020-01-02 12:25:00,7153.39,7157.41,7150.03,7157.41,45.969589,7154.547919038105,7154.867712852962,False,0
2020-01-02 12:30:00,7157.08,7157.08,7151.01,7151.94,42.045624,7154.026335230484,7154.601557139056,False,0
2020-01-02 12:35:00,7151.66,7152.6,7146.4,7147.4,35.008355,7152.701068184388,7153.946870126415,False,0
2020-01-02 12:40:00,7147.4,7148.79,7142.49,7148.01,96.55101,7151.76285454751,7153.407154660377,False,0
2020-01-02 12:45:00,7147.52,7152.6,7147.13,7148.63,44.310172,7151.1362836380085,7152.972867873071,False,0
2020-01-02 12:50:00,7148.63,7156.48,7147.88,7154.71,65.337412,7151.851026910407,7153.130788975518,False,0
2020-01-02 12:55:00,7155.16,7158.9,7154.73,7158.29,26.120523,7153.138821528327,7153.599808159562,False,0
2020-01-02 13:00:00,7158.86,7163.35,7157.63,7159.45,48.141753,7154.4010572226625,7154.131643781419,True,1
2020-01-02 13:05:00,7159.45,7159.45,7155.02,7156.76,32.140741,7154.87284577813,7154.370585255836,True,0
2020-01-02 13:10:00,7155.78,7156.94,7149.92,7151.02,78.146774,7154.102276622505,7154.065986596214,True,0
2020-01-02 13:15:00,7150.75,7153.48,7149.37,7152.68,39.474094,7153.817821298005,7153.93998781474,False,-1
2020-01-02 13:20:00,7152.19,7154.0,7151.15,7153.77,18.183237,7153.808257038404,7153.924534377036,False,0
2020-01-02 13:25:00,7153.76,7153.77,7144.86,7146.73,93.367899,7152.392605630723,7153.270485797306,False,0
2020-01-02 13:30:00,7147.46,7147.79,7112.0,7117.92,430.808069,7145.498084504578,7150.056805270277,False,0
2020-01-02 13:35:00,7117.92,7129.26,7112.41,7113.55,117.193981,7139.1084676036635,7146.738004791161,False,0
2020-01-02 13:40:00,7115.04,7130.69,7112.04,7122.67,73.827377,7135.820774082931,7144.5500043556,False,0
2020-01-02 13:45:00,7123.18,7124.22,7115.01,7120.88,67.761709,7132.832619266345,7142.398185777818,False,0
2020-01-02 13:50:00,7120.86,7132.14,7107.43,7124.52,427.292578,7131.170095413077,7140.772896161653,False,0
2020-01-02 13:55:00,7123.69,7143.54,7121.96,7131.15,139.942481,7131.166076330463,7139.898087419684,False,0
2020-01-02 14:00:00,7131.18,7144.23,7128.95,7131.41,147.707143,7131.214861064371,7139.126443108804,False,0
2020-01-02 14:05:00,7130.48,7136.24,7122.34,7131.45,73.273745,7131.261888851497,7138.428584644367,False,0
2020-01-02 14:10:00,7131.53,7131.84,7123.38,7128.79,64.803206,7130.767511081198,7137.552349676697,False,0
2020-01-02 14:15:00,7129.05,7136.04,7123.47,7135.16,49.574631,7131.646008864959,7137.334863342452,False,0
2020-01-02 14:20:00,7135.21,7136.04,7125.01,7126.68,101.473313,7130.652807091968,7136.366239402229,False,0
2020-01-02 14:25:00,7126.68,7133.96,7126.41,7133.19,70.650914,7131.1602456735745,7136.077490365663,False,0
2020-01-02 14:30:00,7133.86,7138.98,7130.3,7137.03,47.627614,7132.33419653886,7136.164082150603,False,0
2020-01-02 14:35:00,7137.03,7141.62,7132.62,7138.54,58.912018,7133.575357231088,7136.380074682365,False,0
2020-01-02 14:40:00,7138.45,7156.45,7138.12,7154.86,89.80434,7137.832285784871,7138.06006789306,False,0
2020-01-02 14:45:00,7154.86,7157.1,7140.79,7145.39,110.60089,7139.343828627897,7138.726425357327,True,1
2020-01-02 14:50:00,7145.39,7145.39,7135.28,7141.11,73.720518,7139.697062902318,7138.943113961206,True,0
2020-01-02 14:55:00,7141.77,7141.77,7133.49,7135.59,68.152593,7138.875650321856,7138.638285419278,True,0
2020-01-02 15:00:00,7135.59,7150.16,7135.59,7147.31,109.806762,7140.562520257486,7139.426623108435,True,0
2020-01-02 15:05:00,7148.12,7152.0,7137.5,7140.36,90.668158,7140.522016205989,7139.511475553122,True,0
2020-01-02 15:10:00,7140.36,7144.11,7138.52,7140.11,58.485351,7140.439612964791,7139.565886866475,True,0
2020-01-02 15:15:00,7140.13,7143.97,7134.5,7134.74,50.730082,7139.299690371834,7139.127169878613,True,0
2020-01-02 15:20:00,7134.73,7135.04,7127.29,7135.03,96.243848,7138.445752297468,7138.754699889648,False,-1
2020-01-02 15:25:00,7135.03,7135.03,7123.46,7128.0,70.221935,7136.356601837975,7137.776999899679,False,0
2020-01-02 15:30:00,7128.0,7133.67,7127.91,7130.0,64.806299,7135.08528147038,7137.069999908799,False,0
2020-01-02 15:35:00,7130.0,7130.01,7120.0,7121.84,102.953309,7132.436225176305,7135.685454462544,False,0
2020-01-02 15:40:00,7121.73,7135.22,7120.11,7134.06,53.174974,7132.7609801410445,7135.53768587504,False,0
2020-01-02 15:45:00,7134.08,7136.21,7123.32,7130.24,66.958468,7132.256784112836,7135.056078068217,False,0
2020-01-02 15:50:00,7130.25,7134.23,7126.26,7131.7,55.492293,7132.145427290269,7134.7509800620155,False,0
2020-01-02 15:55:00,7131.88,7133.82,7126.7,7130.98,42.888239,7131.912341832216,7134.408163692741,False,0
2020-01-02 16:00:00,7130.37,7146.85,7126.96,7136.72,128.755767,7132.873873465774,7134.618330629764,False,0
2020-01-02 16:05:00,7136.91,7138.2,7120.0,7120.14,77.756131,7130.327098772619,7133.302118754331,False,0
2020-01-02 16:10:00,7120.02,7126.69,7110.51,7111.98,121.791889,7126.657679018095,7131.363744322119,False,0
2020-01-02 16:15:00,7112.88,7123.7,7109.8,7121.7,161.48938,7125.6661432144765,7130.485222111017,False,0
2020-01-02 16:20:00,7122.55,7124.86,7113.42,7123.89,68.267071,7125.310914571582,7129.88565646456,False,0
2020-01-02 16:25:00,7123.84,7124.26,7111.86,7119.18,89.889526,7124.084731657266,7128.912414967782,False,0
2020-01-02 16:30:00,7119.43,7125.96,7117.1,7123.99,75.660841,7124.0657853258135,7128.464922697983,False,0
2020-01-02 16:35:00,7123.99,7125.47,7118.23,7118.69,62.81429,7122.990628260652,7127.576293361802,False,0
2020-01-02 16:40:00,7119.29,7119.86,7113.57,7117.5,99.233317,7121.892502608522,7126.660266692547,False,0
2020-01-02 16:45:00,7117.06,7117.11,7020.0,7066.76,1935.655888,7110.866002086817,7121.214787902316,False,0
2020-01-02 16:50:00,7066.76,7071.48,7042.7,7052.1,510.501971,7099.112801669455,7114.931625365742,False,0
2020-01-02 16:55:00,7054.42,7063.66,7048.66,7052.32,272.658081,7089.754241335564,7109.2396594234015,False,0
2020-01-02 17:00:00,7052.32,7053.09,6939.59,6989.82,2433.979209,7069.767393068451,7098.383326748547,False,0
2020-01-02 17:05:00,6989.81,6993.28,6967.61,6975.27,517.842381,7050.867914454761,7087.191206135042,False,0
2020-01-02 17:10:00,6975.25,6982.57,6955.39,6977.09,443.7895,7036.112331563809,7077.182005577311,False,0
2020-01-02 17:15:00,6977.39,6987.4,6970.0,6972.86,350.858539,7023.461865251047,7067.698186888464,False,0
2020-01-02 17:20:00,6972.76,6972.76,6936.0,6937.02,529.279424,7006.173492200838,7055.818351716785,False,0
2020-01-02 17:25:00,6936.0,6958.46,6924.74,6950.0,427.35563,6994.938793760671,7046.198501560714,False,0
2020-01-02 17:30:00,6950.31,6969.8,6948.53,6954.46,371.046064,6986.843035008536,7037.858637782468,False,0
2020-01-02 17:35:00,6955.18,6978.96,6953.98,6978.56,302.424829,6985.18642800683,7032.467852529517,False,0
